Date,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipIntensityMaxTime,precipType,precipAccumulation,ozone
2017-04-26,1493193600,Foggy throughout the day.,fog,1493214120,1493273340,0.03,0,0,0,44.68,1493248500,27.46,1493306460,41.33,1493247720,23.18,1493294100,20.15,0.52,1001.8,3.28,9.75,1493236980,317,0.46,4,1493240700,0.471,27.28,1493213820,44.68,1493248500,27.77,1493213820,41.33,1493247720,,,,
2017-04-27,1493280000,Foggy throughout the day.,fog,1493300280,1493359920,0.07,0,0,0,42.72,1493342520,24.56,1493388000,39.68,1493344560,25.05,1493388000,18.67,0.54,1007.7,4.18,10.13,1493337600,313,0.62,4,1493334060,0.869,27.46,1493306460,42.72,1493342520,23.18,1493294100,40.04,1493355480,,,,
2017-04-28,1493366400,Foggy throughout the day.,fog,1493386500,1493446500,0.11,0,0,0,52.67,1493429460,31.57,1493474400,52.17,1493429460,32.06,1493474400,22.43,0.54,1014.6,1.01,8.91,1493427720,345,0.21,4,1493412600,0,24.56,1493388000,52.67,1493429460,25.05,1493388000,52.17,1493429460,,,,
2017-04-29,1493452800,Foggy throughout the day.,fog,1493472660,1493533140,0.14,0,0,0,53.61,1493510400,28.43,1493560260,53.11,1493510400,28.92,1493560260,27.6,0.55,1014,1.48,10.36,1493528520,357,0.3,4,1493502540,0,31.57,1493474400,53.61,1493510400,32.06,1493474400,53.11,1493510400,,,,
2017-04-30,1493539200,Foggy throughout the day.,fog,1493558820,1493619720,0.18,0,0,0,56.54,1493607600,36.57,1493650260,56.04,1493607600,33.55,1493646900,27.62,0.55,1006.8,3.04,14.91,1493596740,95,0.31,4,1493585640,1.301,28.43,1493560260,56.8,1493609760,28.92,1493560260,56.3,1493609760,1493611200,,,
2017-05-01,1493625600,Foggy throughout the day.,fog,1493645040,1493706300,0.22,0,0,0,56.54,1493679660,30.55,1493722800,56.04,1493679660,29.72,1493729160,25.03,0.44,1005.8,3.88,11,1493636580,107,0.12,4,1493675040,0,36.57,1493650260,56.54,1493679660,33.55,1493646900,56.04,1493679660,,,,
2017-05-02,1493712000,Foggy throughout the day.,fog,1493731200,1493792940,0.25,0,0,0,58.73,1493778780,41.37,1493824200,58.23,1493778780,40.13,1493823960,21.81,0.39,1003.4,3.63,18.28,1493794800,80,0.11,4,1493761740,0,30.55,1493722800,58.73,1493778780,29.72,1493729160,58.23,1493778780,,,,
2017-05-03,1493798400,Light rain in the evening and overnight.,rain,1493817420,1493879520,0.29,0.0009,0.0196,1,53.55,1493852640,34.65,1493906040,53.05,1493852640,32.75,1493906280,28.56,0.45,994.7,4.46,20.83,1493805180,38,0.68,3,1493848440,0,41.37,1493824200,53.55,1493852640,40.13,1493823960,53.05,1493852640,1493877600,rain,,
2017-05-04,1493884800,Foggy throughout the day.,fog,1493903580,1493966100,0.32,0,0,0,56.54,1493935200,38.43,1493994600,56.04,1493935200,38.92,1493994600,34.55,0.67,1005.8,2.8,11.05,1493949900,222,0.81,3,1493935020,0.001,34.65,1493906040,56.54,1493935200,32.75,1493906280,56.04,1493935200,,,,
2017-05-05,1493971200,Foggy throughout the day.,fog,1493989800,1494052740,0.35,0,0,0,58.37,1494036000,38.54,1494072180,57.87,1494036000,36.06,1494072540,31.82,0.57,1011.2,2.48,12.02,1494039240,73,0.68,4,1494021720,0,38.43,1493994600,58.37,1494036000,38.92,1493994600,57.87,1494036000,,,,
2017-05-06,1494057600,Foggy throughout the day.,fog,1494075960,1494139320,0.39,0,0,0,65.54,1494118800,33.48,1494154560,65.04,1494118800,31.17,1494154680,23.71,0.36,1006.1,4.37,12.34,1494110880,101,0.01,5,1494107640,0,38.54,1494072180,65.54,1494118800,36.06,1494072540,65.04,1494118800,,,,
2017-05-07,1494144000,Foggy throughout the day.,fog,1494162180,1494225900,0.42,0,0,0,65.56,1494198300,49.52,1494255900,65.06,1494198300,50.01,1494255900,19.47,0.31,1001.3,2.95,19.55,1494198060,158,0.11,5,1494194040,0,33.48,1494154560,65.56,1494198300,31.17,1494154680,65.06,1494198300,,,,
2017-05-08,1494230400,Foggy throughout the day.,fog,1494248340,1494312540,0.45,0,0,0,60.54,1494284400,38.53,1494338040,60.04,1494284400,39.02,1494338040,31.07,0.4,1006.6,5.23,14.37,1494266520,222,0.59,4,1494281580,0.471,49.52,1494255900,60.54,1494284400,50.01,1494255900,60.04,1494284400,,,,
2017-05-09,1494316800,Drizzle in the evening.,rain,1494334560,1494399120,0.48,0.0006,0.0117,0.99,58.65,1494377460,37.41,1494425520,58.15,1494377460,38,1494424980,38.11,0.63,1013.1,2.42,10.06,1494377880,260,0.5,3,1494361260,0,38.53,1494338040,58.71,1494386040,39.02,1494338040,58.21,1494386040,1494381600,rain,,
2017-05-10,1494403200,Foggy throughout the day.,fog,1494420780,1494485760,0.51,0,0,0,60.61,1494470400,29.55,1494507600,60.11,1494470400,30.04,1494507600,29.18,0.51,1020.3,2.93,13.13,1494456660,287,0.17,5,1494453240,0,37.41,1494425520,60.61,1494470400,38,1494424980,60.11,1494470400,,,,
2017-05-11,1494489600,Foggy throughout the day.,fog,1494506940,1494572340,0.54,0,0,0,66.91,1494552600,34.11,1494596160,66.41,1494552600,34.6,1494596160,28.21,0.49,1019,1.87,13.42,1494562080,55,0.45,4,1494539940,0,29.55,1494507600,66.91,1494552600,30.04,1494507600,66.41,1494552600,,,,
2017-05-12,1494576000,Drizzle in the afternoon and evening.,rain,1494593160,1494658920,0.57,0.0011,0.0134,1,64.69,1494624000,40.53,1494684840,64.19,1494624000,41.02,1494684840,35.7,0.56,1011.3,2.62,11.18,1494633660,52,0.3,4,1494619080,0,34.11,1494596160,64.69,1494624000,34.6,1494596160,64.19,1494624000,1494638940,rain,,
2017-05-13,1494662400,Foggy throughout the day.,fog,1494679320,1494745560,0.6,0,0,0,60.76,1494710400,39.48,1494763680,60.26,1494710400,38.24,1494773340,37.66,0.59,1005.2,3.9,18.3,1494720060,344,0.12,5,1494712140,0.87,40.53,1494684840,60.76,1494710400,41.02,1494684840,60.26,1494710400,,,,
2017-05-14,1494748800,Foggy throughout the day.,fog,1494765540,1494832140,0.63,0,0,0,61.54,1494810360,39.53,1494852900,61.04,1494810360,40.02,1494852960,36.68,0.61,1004.5,3.51,12.71,1494795720,292,0.8,3,1494802440,0,39.48,1494763680,61.54,1494810360,38.24,1494773340,61.04,1494810360,,,,
2017-05-15,1494835200,Foggy throughout the day.,fog,1494851760,1494918780,0.66,0,0,0,67.61,1494901200,40.93,1494941820,67.11,1494901200,40.01,1494942600,33.8,0.46,1006,1.61,8.98,1494889080,231,0.17,5,1494882000,0.007,39.53,1494852900,67.61,1494901200,40.02,1494852960,67.11,1494901200,,,,
2017-05-16,1494921600,Foggy throughout the day.,fog,1494937920,1495005360,0.69,0,0,0,72.59,1494979500,41.6,1495028100,72.09,1494979500,40.76,1495028700,31.65,0.38,1005,2.93,9.6,1494979080,118,0.07,5,1494971280,0,40.93,1494941820,72.59,1494979500,40.01,1494942600,72.09,1494979500,,,,
2017-05-17,1495008000,Foggy throughout the day.,fog,1495024140,1495091940,0.72,0,0,0,69.56,1495068960,43.16,1495114200,69.06,1495068960,43.79,1495114200,27.88,0.33,1004.2,4.44,21.93,1495079700,194,0.11,5,1495057740,0,41.6,1495028100,69.56,1495068960,40.76,1495028700,69.06,1495068960,,,,
2017-05-18,1495094400,Foggy throughout the day.,fog,1495110360,1495178580,0.76,0,0,0,62.69,1495152900,37.83,1495200960,62.19,1495152900,38.32,1495200960,29.99,0.4,1008.5,3.23,9.27,1495161900,236,0.28,4,1495137540,0,43.16,1495114200,62.69,1495152900,43.79,1495114200,62.19,1495152900,,,,
2017-05-19,1495180800,Light rain in the afternoon and evening.,rain,1495196520,1495265160,0.79,0.0009,0.017,0.99,59.72,1495237680,32.82,1495287540,59.22,1495237680,33.31,1495287540,33.91,0.55,1009.4,2.3,8.33,1495227840,248,0.5,5,1495227600,0,37.83,1495200960,59.72,1495237680,38.32,1495200960,59.22,1495237680,1495245540,rain,,
2017-05-20,1495267200,Foggy throughout the day.,fog,1495282740,1495351800,0.82,0,0,0,62.77,1495319340,34.51,1495374780,62.27,1495319340,32.21,1495368000,31.37,0.54,1009.3,1.62,8.02,1495324740,281,0.34,4,1495310460,0,32.82,1495287540,62.77,1495319340,33.31,1495287540,62.27,1495319340,,,,
2017-05-21,1495353600,Drizzle overnight.,fog,1495368960,1495438380,0.86,0,0,0,64.54,1495404000,45.62,1495461600,64.04,1495404000,45.93,1495454400,34.04,0.56,1002,1.74,7.75,1495403880,56,0.45,5,1495404300,0,34.51,1495374780,64.54,1495404000,32.21,1495368000,64.04,1495404000,,,,
2017-05-22,1495440000,"Light rain until afternoon, starting again overnight.",rain,1495455180,1495524960,0.9,0.0068,0.0365,1,57.66,1495505760,45.46,1495538400,57.16,1495505760,41.83,1495543860,44.16,0.81,1002,3.96,16.08,1495490520,233,0.97,3,1495489980,0.002,45.62,1495461600,58.52,1495511400,43.54,1495476780,58.02,1495511400,1495479120,rain,,
2017-05-23,1495526400,Foggy throughout the day.,fog,1495541400,1495611600,0.94,0,0,0,56.69,1495581600,41.41,1495629000,56.19,1495581600,40.91,1495634640,34.92,0.57,1012.1,4.77,10.55,1495575960,237,0.74,4,1495580340,0.003,45.46,1495538400,56.69,1495581600,41.83,1495543860,56.19,1495581600,1495526400,,,
2017-05-24,1495612800,Drizzle in the evening and overnight.,rain,1495627560,1495698180,0.98,0.0002,0.0089,0.99,61.68,1495668000,38.4,1495723200,61.18,1495668000,34.6,1495699380,33.66,0.56,1007.9,4.93,18.39,1495684860,156,0.4,5,1495656120,0,41.41,1495629000,61.68,1495668000,38.02,1495692780,61.18,1495668000,1495695600,rain,,
2017-05-25,1495699200,Drizzle in the afternoon and evening.,rain,1495713780,1495784760,0.02,0.0003,0.0041,0.99,51.66,1495752900,34.56,1495792800,51.13,1495753080,33.44,1495814400,31.45,0.63,1011.4,2.94,9.05,1495710000,228,0.89,3,1495743120,0,38.4,1495723200,51.66,1495752900,34.6,1495699380,51.13,1495753080,1495758420,rain,,
2017-05-26,1495785600,Drizzle in the morning.,rain,1495800000,1495871400,0.05,0.0005,0.0107,1,54.68,1495851600,31.55,1495889760,54.18,1495851600,32.04,1495889760,26.4,0.55,1015.8,2.74,9,1495850820,172,0.77,4,1495835640,0,34.56,1495792800,54.74,1495860060,33.22,1495815600,54.24,1495860060,1495814400,rain,,
2017-05-27,1495872000,Foggy throughout the day.,fog,1495886220,1495957980,0.09,0,0,0,57.57,1495936800,36.53,1495965720,57.07,1495936800,36.94,1495966080,23.15,0.4,1016.8,2.81,11.77,1495931880,176,0.29,5,1495925460,0,31.55,1495889760,57.57,1495936800,32.04,1495889760,57.07,1495936800,,,,
2017-05-28,1495958400,Foggy throughout the day.,fog,1495972440,1496044560,0.13,0,0,0,63.55,1496012640,50.46,1496067600,63.05,1496012640,50.95,1496067600,28.25,0.42,1012.5,2.84,12.88,1496001780,87,0.41,5,1496001600,0,36.53,1495965720,63.55,1496012640,36.94,1495966080,63.05,1496012640,,,,
2017-05-29,1496044800,Drizzle in the afternoon.,rain,1496058660,1496131140,0.17,0.0007,0.0141,0.99,61.56,1496091360,33.28,1496148600,61.06,1496091360,33.77,1496148600,34.72,0.48,1007.6,3.02,10.34,1496109780,227,0.83,4,1496091480,0,49.53,1496127600,61.56,1496091360,50.02,1496127600,61.06,1496091360,1496098800,rain,,
2017-05-30,1496131200,Drizzle in the morning.,rain,1496144940,1496217780,0.21,0.0004,0.008,0.99,60.59,1496195580,40.29,1496230200,60.09,1496195580,40.78,1496230200,36.05,0.64,1013,2.41,9.21,1496167260,226,0.72,4,1496184900,0.001,33.28,1496148600,60.59,1496195580,33.77,1496148600,60.09,1496195580,1496167200,rain,,
2017-05-31,1496217600,Foggy throughout the day.,fog,1496231160,1496304360,0.24,0,0,0,65.62,1496272800,33.35,1496321280,65.12,1496272800,33.84,1496321280,30.83,0.46,1011.4,1.29,7.66,1496275800,301,0.29,6,1496267100,0.002,40.29,1496230200,66.53,1496289600,40.78,1496230200,66.03,1496289600,,,,
2018-04-01,1522569600,Flurries in the morning.,snow,1522595580,1522644540,0.56,0.0005,0.0108,0.99,38.2,1522624800,-3.35,1522683900,34.25,1522624980,-2.51,1522683960,21.94,0.69,1033.9,4.38,9.25,1522616760,294,0.7,2,1522618140,8.885,26.53,1522648800,38.2,1522624800,19.78,1522570260,34.25,1522624980,1522569600,snow,0.12,
2018-04-02,1522656000,Clear throughout the day.,clear-day,1522681740,1522731120,0.59,0,0,0,31.54,1522720800,-4.82,1522763160,31.05,1522719840,-10.44,1522760700,0.35,0.49,1034.6,1.99,5.1,1522738620,320,0,2,1522706400,9.997,-3.35,1522683900,31.54,1522720800,-2.51,1522683960,31.05,1522719840,,,,
2018-04-03,1522742400,Clear throughout the day.,clear-day,1522767960,1522817760,0.62,0,0,0,25.51,1522797600,2.05,1522856520,15.4,1522797480,-2.62,1522836240,-2.44,0.47,1023.1,7.05,22.53,1522817700,63,0.1,2,1522795620,9.997,-4.82,1522763160,25.51,1522797600,-10.44,1522760700,15.4,1522797480,,,,
2018-04-04,1522828800,Flurries in the morning and afternoon.,snow,1522854120,1522904340,0.66,0.0001,0.0024,0.99,29.08,1522884000,15.45,1522940340,20.55,1522883940,10.26,1522940340,-1.5,0.42,1017.7,7.34,23.06,1522882500,61,0.14,3,1522879140,9.997,2.05,1522856520,29.08,1522884000,-2.62,1522836240,20.55,1522883940,1522882800,snow,0.04,
2018-04-05,1522915200,Clear throughout the day.,clear-day,1522940280,1522990920,0.69,0,0,0,40.66,1522972440,13.54,1523030400,35.42,1522972560,14.03,1523030400,6.57,0.37,1011.3,6.24,12.38,1522958820,75,0.01,3,1522965600,9.997,15.45,1522940340,40.66,1522972440,10.26,1522940340,35.42,1522972560,,,,
2018-04-06,1523001600,Clear throughout the day.,clear-day,1523026500,1523077500,0.72,0,0,0,39.71,1523062140,11.32,1523114880,36.81,1523062440,12.01,1523113620,6.99,0.41,1005,3.01,16.05,1523012340,20,0.2,3,1523051940,9.997,13.53,1523031180,39.71,1523062140,14.02,1523031180,36.81,1523062440,,,,
2018-04-07,1523088000,Clear throughout the day.,clear-day,1523112660,1523164080,0.75,0,0,0,38.63,1523155200,6.13,1523197260,38.05,1523156400,6.62,1523197260,8.71,0.49,1009.6,1.74,5.38,1523139900,311,0.17,3,1523138340,9.997,11.32,1523114880,38.63,1523155200,7.96,1523119920,38.12,1523157000,,,,
2018-04-08,1523174400,Clear throughout the day.,clear-day,1523198820,1523250660,0.78,0,0,0,46.59,1523238720,14.46,1523286420,45.11,1523236080,14.97,1523286300,9.98,0.46,1008.3,2.78,10.01,1523221320,48,0,3,1523224740,9.997,6.13,1523197260,46.59,1523238720,6.62,1523197260,45.11,1523236080,,,,
2018-04-09,1523260800,Clear throughout the day.,clear-day,1523285040,1523337240,0.81,0,0,0,43.66,1523328240,22.56,1523372400,39.57,1523328720,17.85,1523374200,12.2,0.47,1008,3.42,11.78,1523326200,334,0,3,1523311140,9.997,14.46,1523286420,43.66,1523328240,14.97,1523286300,39.57,1523328720,,,,
2018-04-10,1523347200,Clear throughout the day.,clear-day,1523371200,1523423820,0.84,0,0,0,43.43,1523405160,30.42,1523446200,39.28,1523412540,27.54,1523458140,14.49,0.46,997.4,4.1,10.9,1523408400,327,0,3,1523397480,9.997,22.56,1523372400,43.43,1523405160,17.85,1523374200,39.8,1523418840,,,,
2018-04-11,1523433600,Partly cloudy throughout the day.,partly-cloudy-day,1523457420,1523510400,0.87,0,0,0,45.31,1523492340,18.79,1523543460,44.86,1523496180,19.28,1523543460,20.53,0.53,993.9,2.08,4.56,1523491200,286,0.5,3,1523485380,9.997,29.55,1523516400,45.31,1523492340,27.54,1523458140,44.86,1523496180,,,,
2018-04-12,1523520000,Clear throughout the day.,clear-day,1523543580,1523596980,0.9,0,0,0,49.54,1523588280,28.02,1523631600,49.06,1523587980,28.51,1523631600,20.57,0.57,997.6,1.33,4.53,1523587500,316,0.14,3,1523573940,9.997,18.79,1523543460,49.54,1523588280,19.28,1523543460,49.06,1523587980,,,,
2018-04-13,1523606400,Overcast throughout the day.,partly-cloudy-day,1523629740,1523683560,0.94,0,0,0,39.42,1523666220,20.5,1523712000,34.52,1523667360,15.74,1523712000,22.17,0.6,1003.6,4.79,8.06,1523658180,355,0.86,2,1523656680,9.997,28.02,1523631600,39.42,1523666220,23.55,1523686260,37.31,1523617380,1523653200,,,
2018-04-14,1523692800,Clear throughout the day.,clear-day,1523715960,1523770140,0.97,0,0,0,37.83,1523751660,14.79,1523803380,32.68,1523751060,7.33,1523797320,11.92,0.49,1017.8,4.79,9.13,1523743320,350,0.26,3,1523746260,9.997,20.5,1523712000,37.83,1523751660,15.74,1523712000,32.68,1523751060,,,,
2018-04-15,1523779200,Clear throughout the day.,clear-day,1523802120,1523856780,0,0,0,0,40.07,1523837460,27.72,1523889000,34.77,1523837220,21.25,1523880120,9.51,0.45,1023.8,5.76,23.05,1523840160,71,0,3,1523829420,9.997,14.79,1523803380,40.07,1523837460,7.33,1523797320,34.77,1523837220,,,,
2018-04-16,1523865600,Clear throughout the day.,clear-day,1523888280,1523943360,0.04,0,0,0,47.99,1523929980,16.62,1523972040,45.33,1523923680,17.32,1523975880,8.58,0.32,1012.1,5.4,14.42,1523883480,75,0,3,1523915820,9.997,27.72,1523889000,47.99,1523929980,21.25,1523880120,45.33,1523923680,,,,
2018-04-17,1523952000,Clear throughout the day.,clear-day,1523974500,1524029940,0.08,0,0,0,47.6,1524014400,26.15,1524065400,44.12,1524020340,22.99,1524063300,9.32,0.38,1006.9,4.73,20.65,1524016740,76,0,3,1524002220,9.997,16.62,1523972040,47.6,1524014400,17.32,1523975880,44.76,1524027120,,,,
2018-04-18,1524038400,Clear throughout the day.,clear-day,1524060660,1524116520,0.11,0,0,0,47.53,1524095940,19.34,1524149340,44.13,1524095040,19.83,1524149340,8.61,0.3,1004,5.16,10.87,1524102960,61,0,3,1524088560,9.997,26.15,1524065400,47.53,1524095940,22.99,1524063300,44.13,1524095040,,,,
2018-04-19,1524124800,Clear throughout the day.,clear-day,1524146880,1524203100,0.15,0,0,0,36.43,1524192000,19.38,1524231000,30.73,1524179340,15,1524229260,6.9,0.4,999.4,4.28,8.01,1524171420,323,0,4,1524174960,9.997,19.34,1524149340,36.43,1524192000,19.25,1524160860,30.73,1524179340,,,,
2018-04-20,1524211200,Flurries in the evening.,,1524233040,1524289680,0.19,0,0.0008,0.99,27.34,1524266400,13.42,1524320340,23.45,1524246420,4.86,1524318660,7.49,0.52,1001.4,4.81,12.13,1524258600,355,0.68,3,1524262260,8.513,18.39,1524291360,27.34,1524266400,11.02,1524290460,23.45,1524246420,1524279600,,,
2018-04-21,1524297600,Clear throughout the day.,partly-cloudy-day,1524319200,1524376320,0.22,0,0,0,34.4,1524362040,15.45,1524405120,28.49,1524362100,7.23,1524404880,8.07,0.55,1010.1,4.63,8,1524348180,316,0.43,4,1524347760,9.997,13.42,1524320340,34.4,1524362040,4.86,1524318660,28.49,1524362100,,,,
2018-04-22,1524384000,Clear throughout the day.,clear-day,1524405420,1524462900,0.26,0,0,0,43.75,1524443160,24.38,1524494040,42.95,1524445020,18.46,1524493860,12.65,0.51,1010.5,3.96,9.12,1524459420,311,0,4,1524434160,9.997,15.45,1524405120,43.75,1524443160,7.23,1524404880,42.95,1524445020,,,,
2018-04-23,1524470400,Clear throughout the day.,clear-day,1524491580,1524549480,0.3,0,0,0,47.26,1524537300,31.54,1524559560,46.76,1524537300,27.75,1524560520,17.06,0.49,1001.9,2.85,6.02,1524517380,296,0.09,4,1524520560,9.997,24.38,1524494040,47.26,1524537300,18.46,1524493860,46.76,1524537300,,,,
2018-04-24,1524556800,Drizzle overnight.,rain,1524577800,1524636060,0.33,0.0001,0.0023,0.99,52.03,1524625200,31.38,1524667680,51.53,1524625200,27.71,1524664680,26.11,0.51,996.6,5.26,19.93,1524577560,90,0.09,4,1524606900,9.927,31.54,1524559560,52.52,1524627480,27.75,1524560520,52.12,1524627120,1524639600,rain,,
2018-04-25,1524643200,Partly cloudy throughout the day.,rain,1524663960,1524722700,0.37,0.0012,0.0114,1,49.54,1524700680,30.54,1524743880,47.09,1524690060,29.96,1524746940,27.13,0.62,1007.4,5.09,19.15,1524697980,154,0.48,4,1524693360,9.95,31.38,1524667680,49.54,1524700680,27.71,1524664680,47.09,1524690060,1524650280,rain,,
2018-04-26,1524729600,Clear throughout the day.,clear-day,1524750180,1524809280,0.4,0,0,0,48.92,1524796380,30.48,1524827280,48.24,1524797760,26.38,1524826740,22.76,0.48,1014.2,2.92,7.05,1524744240,212,0.26,3,1524773460,9.997,30.54,1524743880,48.92,1524796380,29.96,1524746940,48.24,1524797760,,,,
2018-04-27,1524816000,Clear throughout the day.,clear-day,1524836340,1524895860,0.44,0,0,0,47.69,1524864180,28.53,1524924000,44.26,1524863640,26.37,1524927180,19.31,0.45,1010.3,4.68,10.31,1524869880,121,0.11,4,1524864000,9.997,30.48,1524827280,47.69,1524864180,26.38,1524826740,44.26,1524863640,,,,
2018-04-28,1524902400,Clear throughout the day.,clear-day,1524922500,1524982440,0.47,0,0,0,47.53,1524963300,35.54,1525010100,45.24,1524949980,33.26,1525010340,19.93,0.46,1007.2,3.66,10.33,1524942360,136,0.21,4,1524950160,9.997,28.53,1524924000,47.53,1524963300,26.37,1524927180,45.24,1524949980,,,,
2018-04-29,1524988800,Drizzle overnight.,rain,1525008720,1525069080,0.51,0.0001,0.0058,0.99,48.53,1525042800,34.44,1525102200,46.66,1525042380,32.22,1525100520,26.04,0.53,1002.3,3.69,9.21,1525050480,113,1,3,1525038840,9.997,35.54,1525010100,48.53,1525042800,33.26,1525010340,46.66,1525042380,1525071600,rain,,
2018-04-30,1525075200,Drizzle in the morning.,rain,1525094880,1525155660,0.54,0.0015,0.0118,1,45.12,1525143180,33.4,1525188600,42.03,1525129620,30.51,1525190400,29.6,0.68,1005.5,3.93,16.5,1525139280,215,0.99,3,1525125240,9.856,34.44,1525102200,45.12,1525143180,32.22,1525100520,42.03,1525129620,1525086720,rain,,
2018-05-01,1525161600,Drizzle in the morning and overnight.,rain,1525181100,1525242240,0.57,0.0005,0.0065,0.99,43.57,1525219440,28.39,1525271340,40.85,1525219320,25.16,1525276800,27.86,0.7,1007.4,5.14,11.89,1525226400,226,0.91,3,1525211640,9.816,31.57,1525244400,43.57,1525219440,27.53,1525237740,40.85,1525219320,1525186800,rain,,
2018-05-02,1525248000,Flurries in the morning.,snow,1525267260,1525328880,0.6,0.0002,0.0032,0.99,40.61,1525310400,28.51,1525355760,37.56,1525310400,29,1525355760,20.65,0.6,1012,3.87,13.17,1525298760,261,0.93,4,1525301640,9.28,28.39,1525271340,40.61,1525310400,25.13,1525277040,40.1,1525320540,1525255200,snow,0.04,
2018-05-03,1525334400,Clear throughout the day.,partly-cloudy-day,1525353480,1525415460,0.63,0,0,0,47.54,1525402560,33.53,1525428000,47.03,1525402800,28.86,1525428240,18.26,0.45,1003.6,3.29,9.9,1525398780,91,0.32,4,1525384440,9.997,28.51,1525355760,47.54,1525402560,29,1525355760,47.03,1525402800,,,,
2018-05-04,1525420800,Clear throughout the day.,clear-day,1525439640,1525502040,0.66,0,0,0,50.52,1525489200,34.12,1525527120,50.02,1525489200,30.07,1525525740,24.62,0.48,993.5,5.99,21.8,1525471140,85,0.12,4,1525471500,9.997,33.53,1525428000,52.33,1525496100,28.86,1525428240,52.04,1525495800,,,,
2018-05-05,1525507200,Clear throughout the day.,clear-day,1525525860,1525588680,0.69,0,0,0,52.45,1525564200,31.53,1525614900,52.21,1525563960,32.02,1525614900,21.48,0.41,996.3,5.33,16.91,1525556520,194,0.17,5,1525557240,9.997,34.12,1525527120,52.45,1525564200,30.07,1525525740,52.21,1525563960,,,,
2018-05-06,1525593600,Drizzle in the afternoon and evening.,rain,1525612020,1525675260,0.72,0.001,0.0138,0.99,50.68,1525641660,28.52,1525701420,50.42,1525646400,28.8,1525694520,25.97,0.57,1014.9,3.85,13.62,1525644240,219,0.49,3,1525640460,9.609,31.53,1525614900,50.68,1525641660,29.91,1525668480,50.42,1525646400,1525669140,rain,,
2018-05-07,1525680000,Clear throughout the day.,clear-day,1525698240,1525761900,0.75,0,0,0,52.34,1525741200,39.3,1525782600,51.84,1525741200,36.52,1525780740,23.85,0.56,1019.1,1.75,8.71,1525733280,94,0.3,5,1525730040,9.997,28.52,1525701420,52.34,1525741200,28.8,1525694520,51.84,1525741200,,,,
2018-05-08,1525766400,Clear throughout the day.,clear-day,1525784400,1525848480,0.78,0,0,0,62.6,1525832400,40.52,1525856220,62.1,1525832400,41.01,1525856220,20.3,0.31,1012.3,3.57,10.6,1525805160,93,0,5,1525816440,9.997,39.3,1525782600,62.6,1525832400,36.52,1525780740,62.1,1525832400,,,,
2018-05-09,1525852800,Clear throughout the day.,clear-day,1525870620,1525935060,0.82,0,0,0,70.39,1525918200,51.36,1525967820,69.89,1525918200,51.85,1525967820,25.24,0.3,1002.3,5.01,15.82,1525892640,82,0.02,5,1525902840,9.997,40.52,1525856220,70.39,1525918200,41.01,1525856220,69.89,1525918200,,,,
2018-05-10,1525939200,Clear throughout the day.,clear-day,1525956780,1526021700,0.85,0,0,0,70.66,1525992120,47.78,1526040000,70.16,1525992120,45.21,1526040000,31.8,0.35,999,4.85,15.06,1526014020,139,0.1,5,1525989240,9.997,51.36,1525967820,70.66,1525992120,51.85,1525967820,70.16,1525992120,,,,
2018-05-11,1526025600,Light rain in the afternoon and evening.,rain,1526043000,1526108280,0.88,0.0025,0.0174,1,59.97,1526066640,39.3,1526121000,59.47,1526066640,38,1526133660,34.44,0.55,999.7,5,18.65,1526072340,174,0.62,3,1526072640,9.341,42.36,1526108400,59.97,1526066640,39.02,1526093880,59.47,1526066640,1526097540,rain,,
2018-05-12,1526112000,Mostly cloudy throughout the day.,partly-cloudy-day,1526129220,1526194920,0.92,0,0,0,58.56,1526172840,36.81,1526215020,58.06,1526172840,35.63,1526209560,26.85,0.46,1015.2,2.69,12.44,1526180280,175,0.78,4,1526159220,9.997,39.3,1526121000,58.56,1526172840,38,1526133660,58.06,1526172840,,,,
2018-05-13,1526198400,Clear throughout the day.,clear-day,1526215380,1526281500,0.95,0,0,0,59.81,1526253840,42.36,1526313600,59.31,1526253840,42.85,1526313600,22.43,0.37,1012.4,3.44,13.82,1526252880,48,0.2,5,1526245860,9.997,36.81,1526215020,59.81,1526253840,35.63,1526209560,59.31,1526253840,,,,
2018-05-14,1526284800,Light rain in the morning.,rain,1526301600,1526368080,0.99,0.0013,0.0175,1,55.95,1526353200,34.44,1526392200,55.45,1526353200,34.93,1526392200,34.78,0.61,1006.4,3.07,11.19,1526327940,243,0.93,3,1526334780,9.715,42.14,1526315400,57.76,1526356200,41.09,1526317260,57.26,1526356200,1526317440,rain,,
2018-05-15,1526371200,Partly cloudy throughout the day.,partly-cloudy-day,1526387760,1526454720,0.03,0,0,0,54.65,1526434200,31.54,1526476020,54.15,1526434200,32.03,1526476020,35.75,0.69,1013.2,2.32,11.87,1526442840,238,0.41,2,1526407200,9.635,34.44,1526392200,54.65,1526434200,34.93,1526392200,54.15,1526434200,,,,
