Date,Date,sunriseTime,sunsetTime,moonPhase,humidity,windSpeed,windBearing,cloudCover,uvIndex,temperatureMin,temperatureMax,precipType,precipIntensity,precipAccumulation,winningTime,iceThickness,flowVolume
190,1990-02-21,635621640.0,635654940.0,0.89,0.64,0.0,0.0,0.0,1.0,-51.36,-19.79,None,0.0,0.0,0,40.0,7200
191,1990-02-22,635707800.0,635741520.0,0.92,0.56,0.0,0.0,0.0,1.0,-50.09,-17.94,None,0.0,0.0,0,40.0,7200
192,1990-02-23,635794020.0,635828100.0,0.96,0.69,11.91,310.0,0.52,1.0,-40.24,-6.33,None,0.0,0.0,0,40.0,7200
193,1990-02-24,635880180.0,635914740.0,1.0,0.69,0.0,0.0,0.11,1.0,-17.27,1.91,None,0.0,0.0,0,40.0,7200
194,1990-02-25,635966400.0,636001320.0,0.03,0.68,0.0,0.0,0.27,1.0,-6.22,3.78,None,0.0,0.0,0,35.0,7200
195,1990-02-26,636052560.0,636087900.0,0.07,0.8,0.0,0.0,0.23,1.0,-0.39,11.87,None,0.0,0.0,0,35.0,7200
196,1990-02-27,636138780.0,636174480.0,0.11,0.76,0.0,0.0,0.31,1.0,-16.51,7.67,None,0.0,0.0,0,35.0,7200
197,1990-02-28,636224940.0,636261060.0,0.15,0.64,0.0,0.0,0.11,1.0,-43.6,-0.07,None,0.0,0.0,0,35.0,7200
198,1990-03-01,636311160.0,636347700.0,0.18,0.7,0.0,0.0,0.37,1.0,-7.46,2.8,None,0.0,0.0,0,35.0,7100
199,1990-03-02,636397320.0,636434280.0,0.22,0.79,0.0,0.0,0.36,1.0,2.73,16.0,None,0.0,0.0,0,35.0,7100
200,1990-03-03,636483540.0,636520860.0,0.26,0.84,0.0,0.0,0.19,1.0,11.73,29.92,None,0.0,0.0,0,35.0,7100
201,1990-03-04,636569700.0,636607440.0,0.29,0.88,0.0,0.0,0.3,1.0,7.55,25.72,None,0.0,0.0,0,35.0,7100
202,1990-03-05,636655860.0,636694020.0,0.33,0.85,0.0,0.0,0.36,1.0,10.7,19.82,None,0.0,0.0,0,35.0,7100
203,1990-03-06,636742080.0,636780600.0,0.36,0.8,0.0,0.0,0.19,1.0,-4.22,11.69,None,0.0,0.0,0,35.0,7100
204,1990-03-07,636828240.0,636867180.0,0.4,0.68,0.0,0.0,0.21,1.0,-18.28,9.71,None,0.0,0.0,0,35.0,7100
205,1990-03-08,636914460.0,636953760.0,0.43,0.66,0.0,0.0,0.08,1.0,-20.31,13.81,None,0.0,0.0,0,35.0,7100
206,1990-03-09,637000620.0,637040340.0,0.46,0.66,0.0,0.0,0.01,1.0,-21.44,17.81,None,0.0,0.0,0,38.0,7100
207,1990-03-10,637086840.0,637126920.0,0.49,0.68,0.0,0.0,0.02,1.0,-24.28,17.82,None,0.0,0.0,0,38.0,7100
208,1990-03-11,637173000.0,637213500.0,0.53,0.6950000000000001,0.0,0.0,0.11,0.0,-15.24,22.63,None,0.0,0.0,0,38.0,7100
209,1990-03-12,637259160.0,637300140.0,0.56,0.71,0.0,0.0,0.2,1.0,2.46,28.78,None,0.0,0.0,0,38.0,7100
210,1990-03-13,637345380.0,637386720.0,0.59,0.73,0.0,0.0,0.08,1.0,-0.26,23.88,None,0.0,0.0,0,38.0,7100
211,1990-03-14,637431540.0,637473300.0,0.62,0.79,0.0,0.0,0.3,1.0,-15.24,17.79,None,0.0,0.0,0,38.0,7100
212,1990-03-15,637517700.0,637559880.0,0.65,0.64,0.0,0.0,0.19,1.0,-21.25,18.73,None,0.0,0.0,0,38.0,7000
213,1990-03-16,637603920.0,637646460.0,0.68,0.65,0.0,0.0,0.06,1.0,9.8,35.61,None,0.0,0.0,0,38.0,7000
214,1990-03-17,637690080.0,637733040.0,0.71,0.75,0.0,0.0,0.33,1.0,9.8,34.59,None,0.0,0.0,0,38.0,7000
215,1990-03-18,637776300.0,637819620.0,0.74,0.67,0.0,0.0,0.05,2.0,5.46,27.71,None,0.0,0.0,0,38.0,7000
216,1990-03-19,637862460.0,637906200.0,0.77,0.47,0.0,0.0,0.0,2.0,8.72,26.86,None,0.0,0.0,0,42.0,7000
217,1990-03-20,637948620.0,637992780.0,0.8,0.44,0.0,0.0,0.0,2.0,15.55,33.62,None,0.0,0.0,0,42.0,7000
218,1990-03-21,638034840.0,638079360.0,0.83,0.36,0.0,0.0,0.0,2.0,18.75,39.93,None,0.0,0.0,0,42.0,7000
219,1990-03-22,638121000.0,638165940.0,0.87,0.52,0.0,0.0,0.0,2.0,16.78,63.89,None,0.0,0.0,0,42.0,7000
220,1990-03-23,638207160.0,638252520.0,0.9,0.53,0.0,0.0,0.0,2.0,3.41,37.81,None,0.0,0.0,0,40.0,7000
221,1990-03-24,638293380.0,638339100.0,0.94,0.69,0.0,0.0,0.06,2.0,-1.33,37.65,None,0.0,0.0,0,40.0,7000
222,1990-03-25,638379540.0,638425680.0,0.98,0.66,0.0,0.0,0.12,2.0,-0.42,35.61,None,0.0,0.0,0,40.0,7000
223,1990-03-26,638465700.0,638512260.0,0.02,0.65,0.0,0.0,0.25,2.0,12.64,43.57,None,0.0,0.0,0,41.0,7000
224,1990-03-27,638551920.0,638598840.0,0.06,0.64,0.0,0.0,0.24,2.0,14.78,43.75,None,0.0,0.0,0,41.0,7000
225,1990-03-28,638638080.0,638685420.0,0.09,0.66,0.0,0.0,0.32,2.0,24.69,45.5,None,0.0,0.0,0,41.0,7000
226,1990-03-29,638724300.0,638772000.0,0.13,0.78,0.0,0.0,0.38,2.0,26.72,42.65,None,0.0,0.0,0,41.0,7000
227,1990-03-30,638810460.0,638858580.0,0.17,0.68,0.0,0.0,0.23,2.0,17.35,45.54,None,0.0,0.0,0,36.0,7000
228,1990-03-31,638896620.0,638945160.0,0.21,0.81,0.0,0.0,0.29,2.0,19.66,40.9,None,0.0,0.0,0,36.0,7000
229,1990-04-01,638982840.0,639031740.0,0.24,0.83,0.0,0.0,0.22,2.0,22.7,40.5,None,0.0,0.0,0,36.0,7000
230,1990-04-02,639069000.0,639118320.0,0.28,0.6,0.0,0.0,0.01,2.0,23.81,45.55,None,0.0,0.0,0,36.0,7000
231,1990-04-03,639155160.0,639204900.0,0.31,0.53,0.0,0.0,0.32,2.0,24.4,43.79,None,0.0,0.0,0,36.0,7000
232,1990-04-04,639241380.0,639291480.0,0.34,0.6,0.0,0.0,0.36,2.0,27.79,49.5,None,0.0,0.0,0,36.0,7000
233,1990-04-05,639327540.0,639378060.0,0.38,0.68,0.0,0.0,0.12,2.0,24.69,37.58,None,0.0,0.0,0,36.0,7000
234,1990-04-06,639413760.0,639464640.0,0.41,0.59,0.0,0.0,0.03,3.0,20.58,45.53,None,0.0,0.0,0,36.0,7000
235,1990-04-07,639499920.0,639551220.0,0.44,0.46,0.0,0.0,0.0,3.0,29.73,46.71,None,0.0,0.0,0,36.0,7000
236,1990-04-08,639586080.0,639637800.0,0.47,0.42,0.0,0.0,0.0,3.0,31.58,53.6,None,0.0,0.0,0,36.0,7000
237,1990-04-09,639672300.0,639724380.0,0.5,0.57,7.48,205.0,0.0,3.0,15.69,52.53,None,0.0,0.0,0,36.0,7000
238,1990-04-10,639758460.0,639810960.0,0.53,0.69,0.0,0.0,0.33,3.0,22.26,43.59,None,0.0,0.0,0,36.0,7000
239,1990-04-11,639844620.0,639897540.0,0.56,0.51,0.0,0.0,0.03,3.0,29.73,47.49,None,0.0,0.0,0,36.0,7000
240,1990-04-12,639930840.0,639984180.0,0.59,0.59,0.0,0.0,0.0,3.0,15.69,48.64,None,0.0,0.0,0,36.0,7000
241,1990-04-13,640017000.0,640070760.0,0.62,0.55,0.0,0.0,0.0,3.0,20.7,48.71,None,0.0,0.0,0,36.0,7000
242,1990-04-14,640103160.0,640157340.0,0.65,0.6,0.0,0.0,0.0,3.0,22.69,48.64,None,0.0,0.0,0,36.0,7100
243,1990-04-15,640189380.0,640243920.0,0.68,0.6,0.0,0.0,0.0,3.0,21.37,52.72,None,0.0,0.0,0,36.0,7200
244,1990-04-16,640275540.0,640330500.0,0.71,0.65,4.69,198.0,0.47,3.0,20.63,50.55,None,0.0,0.0,0,36.0,7400
245,1990-04-17,640361760.0,640417080.0,0.75,0.65,0.0,0.0,0.22,3.0,24.56,49.51,None,0.0,0.0,0,36.0,7800
246,1990-04-18,640447920.0,640503660.0,0.78,0.72,0.0,0.0,0.35,3.0,26.72,49.61,None,0.0,0.0,0,36.0,8200
247,1990-04-19,640534080.0,640590300.0,0.81,0.8,0.0,0.0,0.09,4.0,31.58,44.6,None,0.0,0.0,0,36.0,8700
248,1990-04-20,640620300.0,640676880.0,0.85,0.69,0.0,0.0,0.0,4.0,26.58,37.58,None,0.0,0.0,0,36.0,9300
249,1990-04-21,640706460.0,640763460.0,0.89,0.58,0.0,0.0,0.0,4.0,25.81,42.61,None,0.0,0.0,0,36.0,10000
250,1990-04-22,640792680.0,640850040.0,0.92,0.63,0.0,0.0,0.28,4.0,25.81,47.54,None,0.0,0.0,0,36.0,11500
251,1990-04-23,640878840.0,640936620.0,0.96,0.66,0.0,0.0,0.29,4.0,25.79,50.92,None,0.0,0.0,0,36.0,13000
252,1990-04-24,640965000.0,641023260.0,0.0,0.61,0.0,0.0,0.16,4.0,28.66,44.74,None,0.0,0.0,2020-03-25 17:19:00,36.0,15000
253,1990-04-25,641051220.0,641109840.0,0.04,0.5,0.0,0.0,0.01,4.0,22.81,64.51,None,0.0,0.0,0,36.0,17000
254,1990-04-26,641137380.0,641196420.0,0.08,0.77,0.0,0.0,0.31,3.0,25.48,43.52,None,0.0,0.0,0,36.0,19000
255,1990-04-27,641223600.0,641283000.0,0.12,0.73,0.0,0.0,0.35,4.0,32.44,48.58,None,0.0,0.0,0,36.0,22000
256,1990-04-28,641309760.0,641369640.0,0.16,0.7,0.0,0.0,0.39,3.0,28.66,41.54,None,0.0,0.0,0,36.0,27000
257,1990-04-29,641395980.0,641456220.0,0.19,0.6,0.0,0.0,0.03,4.0,23.77,44.8,None,0.0,0.0,0,36.0,29000
258,1990-04-30,641482140.0,641542800.0,0.23,0.55,0.0,0.0,0.12,4.0,25.7,45.5,None,0.0,0.0,0,36.0,28000
259,1990-05-01,641568360.0,641629440.0,0.26,0.67,0.0,0.0,0.32,4.0,31.58,62.27,None,0.0,0.0,0,36.0,26600
260,1990-05-02,641654520.0,641716020.0,0.3,0.64,0.0,0.0,0.22,4.0,33.16,53.68,None,0.0,0.0,0,36.0,28100
261,1990-05-03,641740740.0,641802600.0,0.33,0.68,9.17,299.0,0.19,4.0,26.72,54.51,None,0.0,0.0,0,36.0,29300
262,1990-05-04,641826900.0,641889240.0,0.36,0.71,7.81,241.0,0.29,4.0,34.62,53.71,None,0.0,0.0,0,36.0,31300
263,1990-05-05,641913120.0,641975820.0,0.39,0.64,8.44,319.0,0.18,4.0,34.48,54.55,None,0.0,0.0,0,36.0,31300
264,1990-05-06,641999280.0,642062400.0,0.42,0.51,7.43,75.0,0.0,5.0,26.72,58.48,None,0.0,0.0,0,36.0,30500
265,1990-05-07,642085500.0,642149040.0,0.45,0.44,9.31,105.0,0.21,4.0,38.42,60.66,None,0.0,0.0,0,36.0,31300
266,1990-05-08,642171660.0,642235620.0,0.48,0.61,3.95,136.0,0.13,5.0,31.58,61.53,None,0.0,0.0,0,36.0,30600
267,1990-05-09,642257880.0,642322260.0,0.51,0.51,6.13,123.0,0.29,5.0,31.51,65.62,None,0.0,0.0,0,36.0,29900
268,1990-05-10,642344040.0,642408840.0,0.54,0.53,4.01,178.0,0.2,5.0,32.25,65.79,None,0.0,0.0,0,36.0,30400
269,1990-05-11,642430260.0,642495420.0,0.57,0.7,4.28,202.0,0.24,1.0,44.51,50.54,None,0.0,0.0,0,36.0,31300
270,1990-05-14,642688860.0,642755280.0,0.66,0.58,5.42,208.0,0.3,5.0,37.49,63.75,None,0.0,0.0,0,36.0,35400
271,1990-05-15,642775020.0,642841860.0,0.7,0.54,3.36,241.0,0.15,5.0,40.52,69.64,None,0.0,0.0,0,36.0,34100
272,1990-05-16,642861240.0,642928440.0,0.73,0.5,4.9,115.0,0.07,5.0,33.52,71.63,None,0.0,0.0,0,36.0,34100
273,1990-05-17,642947400.0,643015080.0,0.76,0.46,7.96,138.0,0.11,5.0,40.55,73.64,None,0.0,0.0,0,36.0,35200
274,1990-05-18,643033620.0,643101660.0,0.8,0.42,6.73,128.0,0.05,5.0,43.61,72.8,None,0.0,0.0,0,36.0,37100
275,1990-05-19,643119840.0,643188300.0,0.83,0.45,4.39,256.0,0.04,5.0,38.56,76.11,None,0.0,0.0,0,36.0,39100
276,1990-05-20,643206060.0,643274880.0,0.87,0.55,5.55,265.0,0.16,5.0,39.48,68.62,None,0.0,0.0,0,36.0,40900
277,1990-05-21,643292220.0,643361460.0,0.91,0.77,10.72,241.0,0.43,4.0,37.49,48.56,None,0.0,0.0,0,36.0,42700
278,1990-05-22,643378440.0,643448100.0,0.95,0.57,5.12,229.0,0.07,5.0,33.54,54.51,None,0.0,0.0,0,36.0,42100
279,1990-05-23,643464660.0,643534680.0,0.99,0.51,5.08,206.0,0.18,5.0,32.61,60.71,None,0.0,0.0,0,36.0,37900
280,1990-05-24,643550880.0,643621320.0,0.03,0.48,3.4,51.0,0.09,5.0,41.43,67.59,None,0.0,0.0,0,36.0,33600
281,1990-05-25,643637100.0,643707900.0,0.07,0.45,6.03,87.0,0.05,5.0,38.56,73.63,None,0.0,0.0,0,36.0,30400
282,1990-05-26,643723320.0,643794480.0,0.11,0.46,4.15,56.0,0.21,5.0,41.57,75.56,None,0.0,0.0,0,36.0,29400
283,1990-05-27,643809540.0,643881060.0,0.14,0.5,5.59,80.0,0.16,5.0,38.51,78.72,None,0.0,0.0,0,36.0,29700
284,1990-05-28,643895760.0,643967700.0,0.18,0.47,5.45,73.0,0.14,6.0,46.73,79.59,None,0.0,0.0,0,36.0,30700
285,1990-05-29,643981980.0,644054280.0,0.21,0.65,3.89,213.0,0.17,6.0,48.28,69.66,None,0.0,0.0,0,36.0,33200
286,1990-05-30,644068200.0,644140860.0,0.25,0.64,5.99,65.0,0.22,5.0,41.61,70.52,None,0.0,0.0,0,36.0,36400
287,1990-05-31,644154420.0,644227440.0,0.28,0.58,5.57,46.0,0.26,5.0,44.51,79.1,None,0.0,0.0,0,36.0,38600
288,1991-01-01,662759760.0,662774760.0,0.56,0.52,0.0,0.0,0.0,0.0,-7.73,0.73,None,0.0,0.0,0,36.0,7800
289,1991-01-02,662846100.0,662861280.0,0.59,0.52,0.0,0.0,0.0,0.0,-6.29,0.8,None,0.0,0.0,0,36.0,7800
290,1991-01-03,662932440.0,662947800.0,0.63,0.65,0.0,0.0,0.0,0.0,-11.32,1.84,None,0.0,0.0,0,36.0,7700
291,1991-01-04,663018720.0,663034380.0,0.67,0.62,0.0,0.0,0.0,0.0,-26.23,-3.23,None,0.0,0.0,0,36.0,7700
292,1991-01-05,663105060.0,663120900.0,0.7,0.63,0.0,0.0,0.095,0.0,-28.35,-7.75,None,0.0,0.0,0,36.0,7700
293,1991-01-06,663191340.0,663207480.0,0.73,0.64,0.0,0.0,0.19,0.0,-30.47,-12.27,None,0.0,0.0,0,36.0,7700
294,1991-01-07,663277620.0,663294000.0,0.76,0.635,0.0,0.0,0.23,0.0,-39.9,-13.785,None,0.0,0.0,0,36.0,7600
295,1991-01-08,663363900.0,663380580.0,0.8,0.635,0.0,0.0,0.23,0.0,-39.9,-13.785,None,0.0,0.0,0,36.0,7600
296,1991-01-10,663536460.0,663553740.0,0.86,0.635,0.0,0.0,0.23,0.0,-39.9,-13.785,None,0.0,0.0,0,36.0,7600
297,1991-01-11,663622740.0,663640320.0,0.89,0.63,0.0,0.0,0.27,0.0,-49.33,-15.3,None,0.0,0.0,0,36.0,7600
298,1991-01-12,663709020.0,663726900.0,0.92,0.66,0.0,0.0,0.35,0.0,-18.3,-12.04,None,0.0,0.0,0,36.0,7600
299,1991-01-13,663795300.0,663813480.0,0.95,0.59,0.0,0.0,0.0,0.0,-48.47,-23.29,None,0.0,0.0,0,36.0,7600
300,1991-01-14,663881520.0,663900060.0,0.98,0.62,0.0,0.0,0.07,0.0,-48.4,-36.21,None,0.0,0.0,0,36.0,7600
301,1991-01-15,663967800.0,663986640.0,0.01,0.65,0.0,0.0,0.14,0.0,-58.41,-26.35,None,0.0,0.0,0,36.0,7600
302,1991-01-16,664054020.0,664073220.0,0.04,0.67,0.0,0.0,0.31,0.0,-30.22,-10.33,None,0.0,0.0,0,36.0,7600
303,1991-01-17,664140300.0,664159800.0,0.07,0.745,0.0,0.0,0.375,0.0,-3.76,11.125,None,0.0,0.0,0,36.0,7600
304,1991-01-19,664312800.0,664333020.0,0.14,0.745,0.0,0.0,0.375,0.0,-3.76,11.125,None,0.0,0.0,0,36.0,7600
305,1991-01-22,664571460.0,664592820.0,0.24,0.82,0.0,0.0,0.44,0.0,22.7,32.58,None,0.0,0.0,0,36.0,7600
306,1991-01-23,664657740.0,664679400.0,0.27,0.86,0.0,0.0,0.3,0.0,10.5,30.73,None,0.0,0.0,0,36.0,7600
307,1991-01-24,664743960.0,664766040.0,0.31,0.8,0.0,0.0,0.31,0.0,15.6,29.65,None,0.0,0.0,0,36.0,7600
308,1991-01-25,664830180.0,664852620.0,0.35,0.62,0.0,0.0,0.42,0.0,23.81,45.75,None,0.0,0.0,0,36.0,7600
309,1991-01-26,664916400.0,664939200.0,0.39,0.73,0.0,0.0,0.27,0.0,14.6,38.48,None,0.0,0.0,0,36.0,7600
310,1991-01-27,665002620.0,665025840.0,0.42,0.77,0.0,0.0,0.23,0.0,-2.27,16.69,None,0.0,0.0,0,36.0,7600
311,1991-01-28,665088840.0,665112420.0,0.46,0.78,0.0,0.0,0.19,0.0,6.67,28.91,None,0.0,0.0,0,36.0,7600
312,1991-01-29,665175060.0,665199060.0,0.5,0.69,0.0,0.0,0.08,0.0,-26.23,18.66,None,0.0,0.0,0,36.0,7600
313,1991-01-30,665261280.0,665285640.0,0.54,0.6,0.0,0.0,0.0,0.0,-40.24,-24.38,None,0.0,0.0,0,36.0,7600
314,1991-01-31,665347500.0,665372280.0,0.57,0.63,0.0,0.0,0.0,0.0,-48.29,-27.18,None,0.0,0.0,0,36.0,7500
315,1991-02-01,665433660.0,665458860.0,0.61,0.63,0.0,0.0,0.12,0.0,-50.64,-17.11,None,0.0,0.0,0,36.0,7500
316,1991-02-02,665519880.0,665545440.0,0.64,0.68,0.0,0.0,0.42,0.0,-22.24,-14.25,None,0.0,0.0,0,36.0,7500
317,1991-02-04,665692320.0,665718660.0,0.71,0.65,0.0,0.0,0.21,0.0,-40.48,-19.26,None,0.0,0.0,0,36.0,7500
318,1991-02-05,665778540.0,665805300.0,0.74,0.65,6.54,85.0,0.16,0.0,-23.47,-14.25,None,0.0,0.0,0,36.0,7500
319,1991-02-06,665864700.0,665891880.0,0.77,0.62,0.0,0.0,0.2,0.0,-34.34,-17.18,None,0.0,0.0,0,36.0,7500
320,1991-02-07,665950920.0,665978520.0,0.8,0.62,0.0,0.0,0.05,0.0,-51.18,-28.12,None,0.0,0.0,0,36.0,7500
321,1991-02-08,666037140.0,666065100.0,0.83,0.66,0.0,0.0,0.05,0.0,-48.22,1.07,None,0.0,0.0,0,36.0,7500
322,1991-02-09,666123360.0,666151680.0,0.86,0.55,0.0,0.0,0.37,0.0,-10.49,12.73,None,0.0,0.0,0,36.0,7500
323,1991-02-10,666209520.0,666238320.0,0.89,0.68,0.0,0.0,0.2,0.0,-8.28,21.09,None,0.0,0.0,0,36.0,7500
324,1991-02-11,666295740.0,666324900.0,0.92,0.7,0.0,0.0,0.16,0.0,19.66,30.74,None,0.0,0.0,0,36.0,7500
325,1991-02-12,666381960.0,666411540.0,0.95,0.8,0.0,0.0,0.22,0.0,-2.65,26.65,None,0.0,0.0,0,36.0,7500
326,1991-02-13,666468120.0,666498120.0,0.98,0.84,0.0,0.0,0.42,0.0,6.67,20.66,None,0.0,0.0,0,36.0,7500
327,1991-02-14,666554340.0,666584700.0,0.02,0.81,9.55,21.0,0.33,0.0,2.77,35.61,None,0.0,0.0,0,28.0,7500
328,1991-02-15,666640500.0,666671340.0,0.05,0.74,8.2,340.0,0.16,0.0,11.74,32.32,None,0.0,0.0,0,28.0,7500
329,1991-02-16,666726720.0,666757920.0,0.08,0.76,7.49,347.0,0.36,0.0,1.47,12.73,None,0.0,0.0,0,28.0,7500
330,1991-02-17,666812940.0,666844500.0,0.12,0.765,0.0,0.0,0.5249999999999999,0.0,-3.9200000000000004,5.800000000000001,None,0.0,0.0,0,28.0,7500
331,1991-02-18,666899100.0,666931080.0,0.15,0.77,8.81,316.0,0.69,0.0,-9.31,-1.13,None,0.0,0.0,0,28.0,7500
332,1991-02-19,666985320.0,667017720.0,0.19,0.51,10.57,0.0,0.24,0.0,-14.37,-1.27,None,0.0,0.0,0,28.0,7500
333,1991-02-20,667071480.0,667104300.0,0.22,0.48,2.8,4.0,0.0,0.0,-35.26,-4.33,None,0.0,0.0,0,28.0,7500
334,1991-02-21,667157700.0,667190880.0,0.26,0.59,7.38,336.0,0.37,0.0,-17.26,-4.14,None,0.0,0.0,0,28.0,7500
335,1991-02-22,667243860.0,667277460.0,0.3,0.59,5.76,340.0,0.08,1.0,-15.24,-0.21,None,0.0,0.0,0,28.0,7500
336,1991-02-23,667330080.0,667364100.0,0.33,0.7,8.58,348.0,0.43,1.0,-1.21,28.74,None,0.0,0.0,0,28.0,7500
337,1991-02-24,667416240.0,667450680.0,0.37,0.75,8.66,13.0,0.39,1.0,9.8,35.61,None,0.0,0.0,0,28.0,7500
338,1991-02-25,667502460.0,667537260.0,0.41,0.73,6.3,13.0,0.41,1.0,4.33,35.62,None,0.0,0.0,0,28.0,7500
339,1991-02-26,667588620.0,667623840.0,0.45,0.81,4.22,331.0,0.27,1.0,8.72,28.8,None,0.0,0.0,0,28.0,7500
340,1991-02-27,667674840.0,667710420.0,0.48,0.79,4.47,320.0,0.0,1.0,0.52,30.91,None,0.0,0.0,0,28.0,7500
341,1991-02-28,667761000.0,667797060.0,0.52,0.72,6.08,321.0,0.0,1.0,9.65,27.72,None,0.0,0.0,0,28.0,7500
342,1991-03-01,667847220.0,667883640.0,0.55,0.69,4.42,339.0,0.0,1.0,-1.7,30.74,None,0.0,0.0,0,28.0,7500
343,1991-03-02,667933380.0,667970220.0,0.59,0.78,2.75,187.0,0.0,1.0,-12.14,24.88,None,0.0,0.0,0,28.0,7500
344,1991-03-03,668019540.0,668056800.0,0.62,0.63,3.59,89.0,0.0,1.0,-13.59,27.73,None,0.0,0.0,0,28.0,7500
345,1991-03-04,668105760.0,668143380.0,0.65,0.71,5.98,336.0,0.14,1.0,-9.35,18.72,None,0.0,0.0,0,28.0,7500
346,1991-03-05,668191920.0,668229960.0,0.68,0.77,5.61,14.0,0.31,1.0,-2.27,21.75,None,0.0,0.0,0,36.0,7500
347,1991-03-06,668278140.0,668316540.0,0.71,0.79,9.39,64.0,0.37,1.0,16.71,32.93,None,0.0,0.0,0,36.0,7500
348,1991-03-07,668364300.0,668403120.0,0.74,0.78,4.06,7.0,0.19,1.0,8.56,35.69,None,0.0,0.0,0,36.0,7500
349,1991-03-08,668450520.0,668489760.0,0.77,0.81,9.41,262.0,0.17,1.0,4.76,24.9,None,0.0,0.0,0,36.0,7500
350,1991-03-09,668536680.0,668576340.0,0.8,0.79,3.07,13.0,0.01,1.0,-15.24,13.75,None,0.0,0.0,0,36.0,7500
351,1991-03-10,668622840.0,668662920.0,0.83,0.51,4.93,10.0,0.0,1.0,-22.24,20.67,None,0.0,0.0,0,36.0,7500
352,1991-03-11,668709060.0,668749500.0,0.87,0.68,3.31,278.0,0.2,1.0,-18.66,14.7,None,0.0,0.0,0,36.0,7500
353,1991-03-12,668795220.0,668836080.0,0.9,0.64,5.65,328.0,0.34,1.0,-19.58,14.7,None,0.0,0.0,0,36.0,7500
354,1991-03-13,668881440.0,668922660.0,0.93,0.66,5.17,310.0,0.27,1.0,-3.14,9.72,None,0.0,0.0,0,36.0,7500
355,1991-03-14,668967600.0,669009240.0,0.96,0.73,9.06,28.0,0.33,1.0,-5.83,26.84,None,0.0,0.0,0,36.0,7600
356,1991-03-15,669053760.0,669095820.0,1.0,0.63,10.08,259.0,0.25,1.0,-26.36,14.71,None,0.0,0.0,0,36.0,7600
357,1991-03-16,669139980.0,669182400.0,0.03,0.67,12.28,80.0,0.43,1.0,-19.41,13.68,None,0.0,0.0,0,36.0,7600
358,1991-03-17,669226140.0,669268980.0,0.07,0.68,4.95,67.0,0.1,1.0,-0.27,40.69,None,0.0,0.0,0,33.0,7600
359,1991-03-18,669312300.0,669355560.0,0.1,0.68,8.26,257.0,0.3,2.0,-2.27,13.77,None,0.0,0.0,0,33.0,7600
360,1991-03-19,669398520.0,669442140.0,0.14,0.63,4.48,234.0,0.24,1.0,-3.25,13.17,None,0.0,0.0,0,33.0,7600
361,1991-03-20,669484680.0,669528720.0,0.18,0.645,0.0,0.0,0.12,2.0,-13.335,16.735,None,0.0,0.0,0,33.0,7600
362,1991-03-21,669570900.0,669615300.0,0.21,0.66,1.94,107.0,0.0,2.0,-23.42,20.3,None,0.0,0.0,0,33.0,7600
363,1991-03-22,669657060.0,669701880.0,0.25,0.75,5.1,78.0,0.3,2.0,-9.31,28.78,None,0.0,0.0,0,33.0,7600
364,1991-03-23,669743220.0,669788460.0,0.29,0.87,8.61,149.0,0.39,2.0,17.38,33.63,None,0.0,0.0,0,33.0,7600
365,1991-03-24,669829440.0,669875040.0,0.32,0.91,6.07,55.0,0.35,2.0,30.52,35.99,None,0.0,0.0,0,33.0,7600
366,1991-03-25,669915600.0,669961620.0,0.36,0.9,6.97,230.0,0.4,1.0,30.52,37.58,None,0.0,0.0,0,33.0,7600
367,1991-03-26,670001760.0,670048200.0,0.39,0.74,0.0,0.0,0.2,1.0,19.62,38.04,None,0.0,0.0,0,35.0,7600
368,1991-03-27,670087980.0,670134780.0,0.43,0.74,0.0,0.0,0.2,2.0,19.62,38.04,None,0.0,0.0,0,35.0,7600
369,1991-03-28,670174140.0,670221360.0,0.46,0.74,0.0,0.0,0.2,1.0,19.62,38.04,None,0.0,0.0,0,35.0,7700
370,1991-03-29,670260300.0,670307940.0,0.5,0.74,0.0,0.0,0.2,2.0,19.62,38.04,None,0.0,0.0,0,35.0,7800
371,1991-03-30,670346520.0,670394520.0,0.53,0.74,0.0,0.0,0.2,2.0,19.62,38.04,None,0.0,0.0,0,35.0,7800
372,1991-04-01,670518840.0,670567680.0,0.6,0.58,5.98,84.0,0.0,2.0,8.72,38.5,None,0.0,0.0,0,38.0,7800
373,1991-04-02,670605060.0,670654260.0,0.63,0.64,6.74,15.0,0.07,2.0,-1.16,36.53,None,0.0,0.0,0,38.0,7800
374,1991-04-03,670691220.0,670740840.0,0.66,0.605,0.0,0.0,0.135,2.0,4.32,37.504999999999995,None,0.0,0.0,0,38.0,7800
375,1991-04-05,670863600.0,670914000.0,0.72,0.57,5.9,242.0,0.2,2.0,9.8,38.48,None,0.0,0.0,0,38.0,7800
376,1991-04-06,670949760.0,671000580.0,0.75,0.71,2.3,20.0,0.05,3.0,-4.23,40.24,None,0.0,0.0,0,38.0,7800
377,1991-04-07,671035980.0,671087160.0,0.78,0.62,4.82,329.0,0.2,3.0,16.37,40.68,None,0.0,0.0,0,38.0,7800
378,1991-04-08,671122140.0,671173740.0,0.81,0.64,2.23,67.0,0.05,3.0,2.79,45.51,None,0.0,0.0,0,42.0,7800
379,1991-04-09,671208300.0,671260320.0,0.84,0.63,4.83,278.0,0.16,3.0,9.5,45.7,None,0.0,0.0,0,42.0,7800
380,1991-04-10,671294520.0,671346960.0,0.87,0.61,5.1,276.0,0.45,3.0,27.79,38.49,None,0.0,0.0,0,39.5,7800
